tweet_id	reply_id	Sarcasm	Contains_Hate
1236797779101564929	1236752658851119106	0	0
1236797779101564929	1236752828103831553	0	0
1236797779101564929	1236754212282908679	0	0
1236797779101564929	1236756169991114753	0	0
1236797779101564929	1236762611896561665	0	0
1236797779101564929	1236765115099332608	0	0
1236797779101564929	1236767190692626432	0	0
1236797779101564929	1236936087190360065	0	0
1236797779101564929	1236937597500391424	0	0
1236797779101564929	1236753591509139460	0	0
1236797779101564929	1236746973694300160	0	0
1236797779101564929	1236747190179180547	0	0
1236797779101564929	1236747190674042881	0	0
1236797779101564929	1236747270923616256	0	0
1236797779101564929	1236747287033937920	0	0
1236797779101564929	1236769825877299200	0	0
1236797779101564929	1236921573631762437	0	0
1236797779101564929	1236747289307340806	0	0
1236797779101564929	1236747320206790657	0	0
1236797779101564929	1236747357393489922	0	0
1236797779101564929	1236747380571213826	0	0
1236797779101564929	1236747402314465280	1	0
1236797779101564929	1236747633064108033	0	0
1236797779101564929	1236752417066225666	0	0
1236797779101564929	1237010192027574273	0	0
1236797779101564929	1236747798038687748	0	0
1236797779101564929	1236776787339816960	0	0
1236797779101564929	1236747314741612545	1	0
1236797779101564929	1236747412137480193	0	0
1236797779101564929	1236748285441957891	0	0
1236797779101564929	1236750905875275777	0	0
1236797779101564929	1236751634413346823	0	0
1236797779101564929	1236751095856234502	0	0
1236797779101564929	1236755454715404291	0	0
1236797779101564929	1.23676E+18	0	0
1236797779101564929	1236747633571618817	0	0
1236797779101564929	1236747770243026944	0	0
1236797779101564929	1236747823842037766	0	0
1236797779101564929	1236747992608186370	0	0
1236797779101564929	1236748083872043008	0	0
1236797779101564929	1236748122879070208	0	0
1236797779101564929	1236748283491635201	0	0
1236797779101564929	1236748410901925889	0	0
1236797779101564929	1236748569446699010	0	0
1236797779101564929	1236748728553201665	0	0
1236797779101564929	1236748906580660224	0	0
1236797779101564929	1236749004295331841	0	0
1236797779101564929	1236749167491497985	0	0
1236797779101564929	1236749173967421441	0	0
1236797779101564929	1236749200588787714	0	0
1236797779101564929	1236749248382799872	1	0
1236797779101564929	1236749339919343619	0	0
1236797779101564929	1236749378536300544	0	0
1236797779101564929	1236749485226762242	0	0
1236797779101564929	1236749525827624960	0	0
1236797779101564929	1236749731889586176	0	0
1236797779101564929	1236749769596448770	0	0
1236797779101564929	1236749782900772865	0	0
1236797779101564929	1236749915239432194	0	0
1236797779101564929	1236749972529430529	0	0
1236797779101564929	1236750406920921088	0	0
1236797779101564929	1236750500097413127	0	0
1236797779101564929	1236750520028663808	0	0
1236797779101564929	1236750683514327040	0	0
1236797779101564929	1236750739684409345	0	0
1236797779101564929	1236750761608052736	0	0
1236797779101564929	1236750906949095425	0	0
1236797779101564929	1236751272893652993	0	0
1236797779101564929	1236751570311790599	0	0
1236797779101564929	1236751607372660741	0	0
1236797779101564929	1236751635306745856	0	0
1236797779101564929	1236751763241414656	0	0
1236797779101564929	1236751791561334784	0	0
1236797779101564929	1236751896074948609	0	0
1236797779101564929	1236752043844534273	0	0
1236797779101564929	1236752441632337921	0	0
1236797779101564929	1236752600176963587	0	0
1236797779101564929	1236752618019586048	0	0
1236797779101564929	1236752916234539011	0	0
1236797779101564929	1236753039316393985	0	0
1236797779101564929	1236753446860214273	0	0
1236797779101564929	1236751739996561408	0	0
1236797779101564929	1236750153958203392	0	0
1236797779101564929	1236751332624740352	0	0
1236797779101564929	1236760347824001025	0	0
1236797779101564929	1236752153731006466	0	0
1236797779101564929	1236754023790841858	1	0
1236797779101564929	1236754491929739268	0	0
1236797779101564929	1236754649497157633	0	0
1236797779101564929	1236755271948611585	0	0
1236797779101564929	1236755650476204032	0	0
1236797779101564929	1236756053775302656	0	0
1236797779101564929	1236756142849765376	0	0
1236797779101564929	1236756296029872135	0	0
1236797779101564929	1236756599374520322	0	0
1236797779101564929	1236758990949883904	0	0
1236797779101564929	1236759833501732866	0	0
1236797779101564929	1236760039626506240	0	0
1236797779101564929	1236797779101564929	0	0
1237096725870981121	1237095305545474051	0	0
1237096725870981121	1237095390735933440	0	0
1237096725870981121	1237096725870981121	0	0
1237132065960873987	1237132065960873987	0	0
1237132065960873987	1237373381823119361	0	0
1237132065960873987	1237857515045453825	0	0
1237151898316259328	1237148205147656192	0	0
1237151898316259328	1237133806706085889	0	0
1237151898316259328	1237130581206544385	0	0
1237151898316259328	1237133252168765441	0	0
1237151898316259328	1237133578380640257	0	0
1237151898316259328	1237135105438691330	0	0
1237151898316259328	1237136675123466240	0	0
1237151898316259328	1237144781320531968	0	0
1237151898316259328	1237145094744158208	0	0
1237151898316259328	1237145514556166148	0	0
1237151898316259328	1237146131928436736	0	0
1237151898316259328	1237146628261363718	0	0
1237151898316259328	1237147272779046915	0	0
1237151898316259328	1237147736530735105	0	0
1237151898316259328	1237148504700715008	0	0
1237151898316259328	1237148793914695681	0	0
1237151898316259328	1237149237445562370	0	0
1237151898316259328	1237149608494673927	0	0
1237151898316259328	1237149920244744193	0	0
1237151898316259328	1237150271010213889	0	0
1237151898316259328	1237150731322511361	0	0
1237151898316259328	1237151048239906817	0	0
1237151898316259328	1237151507314888718	0	0
1237151898316259328	1237151898316259328	0	0
1237151898316259328	1237152671859171330	0	0
1237151898316259328	1237153187016192003	0	0
1237151898316259328	1237153438183669761	0	0
1237151898316259328	1237153836437057536	0	0
1237151898316259328	1237154199340810241	0	0
1237151898316259328	1237155229235392513	0	0
1237151898316259328	1257822444947202048	0	0
1237151898316259328	1257823307421843459	0	0
1237151898316259328	1237137360183332864	0	0
1237151898316259328	1237153519469309955	0	0
1237487759109115904	1237324435906015233	0	0
1237487759109115904	1237393481087070208	0	0
1237487759109115904	1237413453268221953	0	0
1237487759109115904	1237414307043987457	0	0
1237487759109115904	1237414076881473536	0	0
1237487759109115904	1237741929305198592	0	0
1237487759109115904	1237812304181366784	0	0
1237487759109115904	1237812895070720001	0	0
1237487759109115904	1237416474454753282	0	0
1237487759109115904	1237324658883600384	0	0
1237487759109115904	1237369725560205318	0	0
1237487759109115904	1237629926955790337	0	0
1237487759109115904	1237631752153305088	0	0
1237487759109115904	1237626595952779264	0	0
1237487759109115904	1237324584858398720	0	0
1237487759109115904	1237324617527767040	0	0
1237487759109115904	1237325644335284224	0	0
1237487759109115904	1237325145745829890	0	0
1237487759109115904	1237327484108103681	0	0
1237487759109115904	1237375326583431168	0	0
1237487759109115904	1237387005207564288	0	0
1237487759109115904	1237394829887156225	0	0
1237487759109115904	1237397632257064961	0	0
1237487759109115904	1237414675899432960	0	0
1237487759109115904	1237445748620476416	0	0
1237487759109115904	1237405275923111937	0	0
1237487759109115904	1237412941143642112	0	0
1237487759109115904	1237458403901005829	0	0
1237487759109115904	1237461708635078657	0	0
1237487759109115904	1237606613445259266	0	0
1237487759109115904	1237788135842615299	0	0
1237487759109115904	1246442313255182336	0	0
1237487759109115904	1249109465233686528	0	0
1237487759109115904	1237412992888815616	0	0
1237487759109115904	1237687989049884672	0	0
1237487759109115904	1237677835432517634	0	0
1237487759109115904	1237325686790139905	0	0
1237487759109115904	1237343304649506819	0	0
1237487759109115904	1237394924976238594	0	0
1237487759109115904	1237434890607607816	0	0
1237487759109115904	1237497398768947205	0	0
1237487759109115904	1237544746626605063	0	0
1237487759109115904	1237584407302533121	0	0
1237487759109115904	1237602398631161862	0	0
1237487759109115904	1237657106251161600	0	0
1237487759109115904	1237664549580529664	0	0
1237487759109115904	1237681146227568640	0	0
1237487759109115904	1237692904656732160	0	0
1237487759109115904	1237693143132319745	0	0
1237487759109115904	1237713027627192320	0	0
1237487759109115904	1237713044450562048	0	0
1237487759109115904	1237367203072262152	0	0
1237487759109115904	1237324575320539136	0	0
1237487759109115904	1237325241271095297	0	0
1237487759109115904	1237326231047155718	0	0
1237487759109115904	1237327709728096256	0	0
1237487759109115904	1237331596652486659	0	0
1237487759109115904	1237334238690791425	0	0
1237487759109115904	1237331167889756161	0	0
1237487759109115904	1237359808124198919	0	0
1237487759109115904	1237718513856512002	0	0
1237487759109115904	1237722824946696194	0	0
1237487759109115904	1237734343390433280	0	0
1237487759109115904	1237735679418871811	0	0
1237487759109115904	1237736224149901312	0	0
1237487759109115904	1237736396439400450	0	0
1237487759109115904	1237740008997519360	0	0
1237487759109115904	1237741839026962432	0	0
1237487759109115904	1237749977922842625	0	0
1237487759109115904	1237752185997463552	0	0
1237487759109115904	1237755029760684038	0	0
1237487759109115904	1237755386368872451	0	0
1237487759109115904	1237755633237143552	0	0
1237487759109115904	1237802706900844544	0	0
1237487759109115904	1237807156637859843	0	0
1237487759109115904	1237831277765693441	0	0
1237487759109115904	1237836701155971072	0	0
1237487759109115904	1237838894516879366	0	0
1237487759109115904	1237883585635344389	0	0
1237487759109115904	1237979586916421634	0	0
1237487759109115904	1246102383119261696	0	0
1237487759109115904	1246072548707590144	0	0
1237487759109115904	1237348512796487687	0	0
1237487759109115904	1237348929798275072	0	0
1237487759109115904	1237349442757578753	0	0
1237487759109115904	1237330960510746624	0	0
1237487759109115904	1237331084527964160	0	0
1237487759109115904	1237577587993411584	0	0
1237487759109115904	1246512028472225798	0	0
1237487759109115904	1237358170655330304	0	0
1237487759109115904	1237358904285241344	0	0
1237487759109115904	1237369669490741248	0	0
1237487759109115904	1237462451496632320	0	0
1237487759109115904	1237745802346455043	0	0
1237487759109115904	1237746252831432706	0	0
1237487759109115904	1237799877599510533	0	0
1237487759109115904	1237817017320833026	0	0
1237487759109115904	1247265635517767681	1	0
1237487759109115904	1237415624911003649	0	0
1237487759109115904	1237327493809479681	0	0
1237487759109115904	1237330291557105665	0	0
1237487759109115904	1237326646530715649	0	0
1237487759109115904	1237334407847055366	0	0
1237487759109115904	1237422400368762880	0	0
1237487759109115904	1237341567351959553	0	0
1237487759109115904	1237343237582569472	0	0
1237487759109115904	1237350338568564736	0	0
1237487759109115904	1237382996996620289	0	0
1237487759109115904	1237384143584948230	0	0
1237487759109115904	1237402509909639168	0	0
1237487759109115904	1237405142967816192	0	0
1237487759109115904	1237409508667817988	0	0
1237487759109115904	1237413384955592704	0	0
1237487759109115904	1237414723756478469	0	0
1237487759109115904	1237495937896984577	0	0
1237487759109115904	1237551800401584128	0	0
1237487759109115904	1237621682027798528	0	0
1237487759109115904	1237638621349502981	0	0
1237487759109115904	1237686070860546049	0	0
1237487759109115904	1237693381637177344	0	0
1237487759109115904	1237694159638716416	0	0
1237487759109115904	1237697285087277057	0	0
1237487759109115904	1237729012224610307	0	0
1237487759109115904	1237730368721215490	0	0
1237487759109115904	1237733996483788800	0	0
1237487759109115904	1237773708556632064	0	0
1237487759109115904	1237750110156619777	0	0
1238971902217129984	1238941020001316864	1	0
1238971902217129984	1238941911425126401	1	0
1238971902217129984	1238948881062334464	0	0
1238971902217129984	1238970929524477955	0	0
1238971902217129984	1238971600537563172	0	0
1238971902217129984	1238971902217129984	0	0
1245767945931960320	1245767945931960320	0	0
1245767945931960320	1245789861141008384	0	0
1245767945931960320	1245797459835707393	0	0
1245767945931960320	1245797532514635776	0	0
1252408422886076417	1252408422886076417	0	0
1252408422886076417	1252408566020845573	0	0
1252408422886076417	1252592493947994112	0	0
1252408422886076417	1252617106492973060	0	0
1252408422886076417	1252742738593959937	0	0
1225355728682131457	1225355728682131457	0	0
1225355728682131457	1225373016663744512	0	0
1224780897146286081	1224780897146286081	0	0
1224780897146286081	1224852572181356545	0	0
1224780897146286081	1224944064891707392	0	0
1224780897146286081	1224943900105854977	0	0
1224780897146286081	1225068031489069061	0	0
1224780897146286081	1224918977241108481	0	0
1225172635929149441	1225172635929149441	0	0
1225172635929149441	1225527887375294466	0	0
1225172635929149441	1225121804898971650	0	0
1225172635929149441	1225139026568654848	0	0
1225172635929149441	1225166299577405443	0	0
1225172635929149441	1225188186768519173	0	0
1225172635929149441	1225335887711686658	0	0
1225172635929149441	1225394221999427584	0	0
1225172635929149441	1225055895396200448	0	0
1225172635929149441	1224980837084672000	0	0
1225172635929149441	1224986412199661568	0	0
1225172635929149441	1224980756390469632	0	0
1225172635929149441	1224998047706419200	0	0
1225172635929149441	1224980782864834560	0	0
1225172635929149441	1224981466951622656	0	0
1225172635929149441	1224982013104533505	0	0
1225172635929149441	1224984278154518529	0	0
1225172635929149441	1224989226397261824	0	0
1225172635929149441	1224991931366871041	0	0
1225172635929149441	1224992234921254912	0	0
1225172635929149441	1224994232445829120	0	0
1225172635929149441	1224994907645009922	0	0
1225172635929149441	1224996482773868544	0	0
1225172635929149441	1225001450121629697	0	0
1225172635929149441	1225006160513839105	0	0
1225172635929149441	1225006764401340418	0	0
1225172635929149441	1225024949867421697	0	0
1225172635929149441	1225043553224708096	0	0
1225172635929149441	1225062211762126850	0	0
1225172635929149441	1225018867795333121	0	0
1225172635929149441	1225020765101346816	0	0
1225172635929149441	1225024426804154368	0	0
1225172635929149441	1225057730504818688	0	0
1225172635929149441	1225060028874477569	0	0
1225172635929149441	1225063357549551616	0	0
1225172635929149441	1225066194543181825	0	0
1225172635929149441	1225069418327179265	0	0
1225172635929149441	1225123372847325190	0	0
1225172635929149441	1225147408641941508	0	0
1225172635929149441	1225164758317334528	0	0
1225172635929149441	1225174665427025924	0	0
1225172635929149441	1225291733732192257	0	0
1225172635929149441	1225306339603369986	0	0
1225172635929149441	1225334822182309888	0	0
1225172635929149441	1225300173804445696	0	1
1225172635929149441	1225097705724182528	0	0
1225172635929149441	1225099140041969664	0	0
1225172635929149441	1225130040125423616	0	0
1225297799060885504	1225250378951921664	0	0
1225297799060885504	1225482547716644866	1	0
1225297799060885504	1225575019264315393	0	0
1225297799060885504	1225297799060885504	0	0
1225297799060885504	1225267926275588099	0	0
1225297799060885504	1225251511812415489	0	0
1225297799060885504	1225361719939170304	0	0
1225297799060885504	1225575429077159937	0	0
1225297799060885504	1225575806954545153	0	1
1225297799060885504	1225251840964677632	0	0
1226535371799961600	1225160051511435265	1	0
1226535371799961600	1225974956418379776	0	0
1226535371799961600	1225148919061139461	0	0
1226535371799961600	1226535371799961600	0	0
1226535371799961600	1226374313273692161	0	1
1226535371799961600	1226753881062985728	0	0
1226535371799961600	1230677166322540544	0	0
1226535371799961600	1225092868643205129	0	0
1226535371799961600	1225095378883809282	0	1
1226535371799961600	1225143165159649281	0	0
1226535371799961600	1227630608505081856	0	0
1226535371799961600	1225248612445302784	0	0
1226535371799961600	1227338475386626050	0	0
1226535371799961600	1225726918722494464	0	0
1226535371799961600	1225759990037843968	0	0
1226535371799961600	1225095855868387329	0	0
1226535371799961600	1225141103201927168	0	1
1226535371799961600	1225092331239608321	0	0
1226535371799961600	1225192160762499072	0	0
1226535371799961600	1225118604418600961	0	0
1226535371799961600	1225187761302450178	0	0
1226535371799961600	1225093661374996484	1	0
1226535371799961600	1225223954970955782	0	0
1226535371799961600	1225114744870391808	0	0
1226535371799961600	1225183621671276547	0	1
1226535371799961600	1225201881292640256	0	0
1226535371799961600	1225398611908972544	0	0
1226535371799961600	1225287875660480514	0	0
1226535371799961600	1225325180068691973	0	0
1226535371799961600	1226264889183875074	0	0
1226535371799961600	1226797792326230016	0	0
1224778147910111232	1224797214729523201	0	0
1224778147910111232	1224781944770220032	0	0
1224778147910111232	1224788756189863942	0	0
1224778147910111232	1225156983239725058	0	0
1224778147910111232	1225177146823495681	0	0
1224778147910111232	1224792428042911749	1	0
1224778147910111232	1224950327570587649	0	0
1224778147910111232	1225485795798245378	0	0
1224778147910111232	1224804593282027526	0	0
1224778147910111232	1224806333741981696	1	0
1224778147910111232	1225058610163544065	0	0
1224778147910111232	1225118777261596672	0	0
1224778147910111232	1226084830087143424	0	0
1224778147910111232	1224792257460678658	1	1
1224778147910111232	1224800568801136642	0	0
1224778147910111232	1224845613558370305	0	0
1224778147910111232	1225016102486450176	1	0
1224778147910111232	1225060076446154752	0	0
1224778147910111232	1224810851460358150	0	0
1224778147910111232	1225316076113793024	0	0
1224778147910111232	1224781220099346432	0	0
1224778147910111232	1224895421186789381	0	0
1224802011607994368	1224802011607994368	0	0
1224802011607994368	1225471311151030274	0	0
1224814168869568523	1224814168869568523	0	0
1224814168869568523	1225382757712486400	0	0
1224814168869568523	1225428967223693312	0	0
1224814168869568523	1225372392891068421	0	0
1224814168869568523	1225471334655938562	0	0
1224828960456028167	1224828960456028167	0	0
1224828960456028167	1225095378804137985	0	0
1225920634032660480	1225920634032660480	0	0
1225920634032660480	1226105577228701696	0	0
1225920634032660480	1226111807036649472	0	0
1225920634032660480	1226111583681560577	0	0
1225920634032660480	1226105948974067712	0	1
1224901799112531969	1224901799112531969	0	0
1224901799112531969	1224912226773032960	0	0
1224901799112531969	1224906470887694336	0	0
1224999991246303233	1224999991246303233	0	0
1224999991246303233	1225265977262329856	0	0
1225128934989357059	1225128934989357059	0	0
1225128934989357059	1225149663722033153	0	0
1225128934989357059	1225264489320370176	0	0
1225128934989357059	1225278699584606208	0	0
1226849671630462976	1226849671630462976	0	0
1226849671630462976	1226849947829579777	0	0
1226849671630462976	1226851045441015808	0	0
1226849671630462976	1226851144581996545	0	0
1225074338115850242	1225074338115850242	0	0
1225074338115850242	1225084458040164353	0	0
1225074338115850242	1227640644337840128	0	0
1244565230639874049	1244562098891431936	0	0
1244565230639874049	1244565230639874049	0	0
1244565230639874049	1244565413163413505	0	0
1244565230639874049	1244566040715157504	0	0
1244565230639874049	1244566433503285253	0	0
1244565230639874049	1245292156719443969	0	0
1244565230639874049	1245690236945956865	0	0
1240987101178605568	1240987101178605568	0	0
1240987101178605568	1240990410656399361	0	0
1240987101178605568	1241037641581240324	0	0
1244385012771893250	1244385012771893250	0	0
1244385012771893250	1244389243687968770	0	0
1244385012771893250	1244391973798195202	0	0
1244385012771893250	1244392477638963200	0	0
1244385012771893250	1244397293744410632	0	0
1244385012771893250	1244414074894594048	0	0
1230139008719687681	1230139008719687681	0	0
1230139008719687681	1230239877322739717	1	0
1230139008719687681	1230365044732518402	0	0
1230139008719687681	1230228077017473035	0	0
1230139008719687681	1230558046327201794	0	0
1230139008719687681	1230559997429346310	0	0
1230139008719687681	1230231711528759296	0	0
1230139008719687681	1230248105054023681	0	0
1230139008719687681	1230357390115164161	1	1
1230139008719687681	1230361933561434113	0	0
1230139008719687681	1230406279757287429	0	0
1230139008719687681	1230410856321687553	0	0
1230139008719687681	1230405799010238465	0	0
1230139008719687681	1230263074508169216	1	0
1230139008719687681	1230349316377714689	0	0
1230139008719687681	1231248497086750729	0	0
1230139008719687681	1230683615924801536	0	0
1230139008719687681	1230422511977979906	0	0
1230139008719687681	1232611183963918337	0	0
1230139008719687681	1230265336731140097	0	0
1230139008719687681	1230369462777458688	0	0
1230139008719687681	1230395463947497472	0	0
1230139008719687681	1230435299945259008	0	1
1230203624887848960	1230203624887848960	0	0
1230203624887848960	1230203708237107204	0	0
1230203624887848960	1230203816441720832	0	0
1230203624887848960	1230203873622708225	0	0
1230203624887848960	1230203938105851905	0	0
1230203624887848960	1230203973090586624	0	0
1230203624887848960	1230204115998867457	0	0
1230203624887848960	1230204184252776454	0	0
1230203624887848960	1230203754386948101	0	0
1230211494492680198	1230211475618369542	0	0
1230211494492680198	1230211484426424320	0	0
1230211494492680198	1230211494492680198	0	0
1230211494492680198	1230211501736284160	0	0
1230211494492680198	1230254688525864963	0	0
1230211494492680198	1230491198529380353	0	0
1230211494492680198	1230214622659194882	0	0
1230381075387625472	1230380872836288512	0	0
1230381075387625472	1230381075387625472	0	0
1230381075387625472	1230381189778825216	0	0
1230381075387625472	1230382001913548800	0	0
1231130365525417984	1223947189690478593	0	0
1231130365525417984	1223948672330870787	0	0
1231130365525417984	1223950185342042112	0	0
1231130365525417984	1231130365525417984	0	0
1233456515127877633	1233456515127877633	0	0
1233456515127877633	1233476005093945346	0	0
1233456515127877633	1233459131622797312	0	0
1233878144194576385	1233878144194576385	0	0
1233878144194576385	1234604923226030080	0	0
1237433791666364416	1237433791666364416	0	0
1237433791666364416	1237435180647886850	0	0
1237433791666364416	1237435629606260736	0	0
1237433791666364416	1237437063395512322	0	0
1237433791666364416	1237513764582367232	0	0
1237433791666364416	1237516234712690692	0	0
1237433791666364416	1237676538612645890	1	0
1237433791666364416	1237513600756924417	0	0
1237433791666364416	1237514119135232001	0	0
1237433791666364416	1237532151274278912	1	0
1237433791666364416	1237514623777046529	0	0
1237433791666364416	1237513399484940295	0	0
1237433791666364416	1237634891338186752	0	0
1237433791666364416	1237532949043507201	0	0
1238245762930298882	1238240992421175297	0	0
1238245762930298882	1238259640674193408	0	0
1238245762930298882	1238254329418657800	0	0
1238245762930298882	1238245079875309568	0	0
1238245762930298882	1238244163772170240	0	0
1238245762930298882	1238242939874217986	0	0
1238245762930298882	1238398694879383553	0	0
1238245762930298882	1238402561893335040	0	0
1238245762930298882	1238257785542004737	0	0
1238245762930298882	1238249011544559616	0	0
1238245762930298882	1238251883539595264	0	0
1238245762930298882	1238259764322340866	0	0
1238245762930298882	1238250566674939906	0	0
1238245762930298882	1238253455774486531	0	0
1238245762930298882	1238261899432730626	0	0
1238245762930298882	1238262827481214978	0	0
1238245762930298882	1238263391032094722	0	0
1238245762930298882	1238265248219648001	0	0
1238245762930298882	1238268644762816512	0	0
1238245762930298882	1238278856521461766	1	1
1238245762930298882	1238252709146492928	0	0
1238245762930298882	1238249543495561216	0	0
1238245762930298882	1238245081880150019	0	0
1238245762930298882	1238246408236535808	0	0
1238245762930298882	1238245762930298882	0	0
1238245762930298882	1238322542357745664	0	0
1238245762930298882	1238385653420883968	0	0
1238245762930298882	1238390133260460033	1	0
1238245762930298882	1238395481656569858	0	0
1238245762930298882	1238387712605986818	0	0
1238245762930298882	1238390446289752065	0	0
1238245762930298882	1238394770269057025	0	0
1238245762930298882	1238396479334682625	0	0
1238245762930298882	1238401416504512512	0	0
1238245762930298882	1238397333987000320	0	0
1238245762930298882	1238389111360237569	0	0
1238245762930298882	1238323164863696896	0	0
1238245762930298882	1238384217077231616	0	0
1238245762930298882	1238389617277259776	1	0
1238245762930298882	1238260466411061248	0	0
1238245762930298882	1238266743992324098	0	0
1238245762930298882	1238268445499830273	0	0
1238245762930298882	1238242582087557123	0	0
1238245762930298882	1238258571176968193	0	0
1238245762930298882	1238263270848573442	0	0
1238245762930298882	1238270710897836033	0	0
1238245762930298882	1238344071447482368	0	0
1238245762930298882	1238457266241785861	0	0
1238245762930298882	1239396947582164993	0	0
1238245762930298882	1238244691143020544	0	0
1238245762930298882	1238263810760343554	1	0
1238245762930298882	1238243274135146497	0	0
1238245762930298882	1238255873899794440	0	0
1238245762930298882	1238260935770492928	0	0
1238245762930298882	1238249048794161153	0	0
1238245762930298882	1238249910618787843	0	0
1238245762930298882	1238250933915656193	0	0
1238245762930298882	1238297696026402816	0	0
1238245762930298882	1238413953883144193	0	0
1238245762930298882	1238414956095307777	0	0
1238245762930298882	1252639050726596608	0	0
1238245762930298882	1238244385332113414	0	0
1238245762930298882	1238245477122035718	0	0
1238245762930298882	1238248114953355264	0	0
1238245762930298882	1238251094444322819	0	0
1238878942486020097	1238878942486020097	0	0
1238887259342069760	1238887259342069760	0	0
1238887259342069760	1238890325093101569	0	0
1238887259342069760	1238893638874210304	0	0
1238887259342069760	1238918175061876738	0	0
1238887259342069760	1238933021455265793	0	0
1238887259342069760	1238933981904670723	0	0
1238887259342069760	1238934148611551238	0	0
1238887259342069760	1238915208560676864	0	0
1250653318420082690	1250635026166841344	0	0
1250653318420082690	1250653318420082690	0	0
1232748920805130242	1232748920805130242	0	0
1232748920805130242	1232749049108946950	0	0
1232780242772807681	1232705716982571014	0	0
1232780242772807681	1232777887050280960	0	0
1232780242772807681	1232778484436566018	0	0
1232780242772807681	1232779152056606720	0	0
1232780242772807681	1232781838789283848	0	0
1232780242772807681	1232706640006307840	0	0
1232780242772807681	1232706923071524864	0	0
1232780242772807681	1232706040392830977	0	0
1232780242772807681	1232706214221492224	0	0
1232780242772807681	1232708334039396352	0	0
1232780242772807681	1232710451710046208	0	0
1232780242772807681	1232783405152116745	0	0
1232780242772807681	1232926908142235648	0	0
1232780242772807681	1232712960369418242	0	0
1232780242772807681	1232718705546661889	0	0
1241142336639377410	1241142336639377410	0	0
1241142336639377410	1241142581439971336	0	0
1241142336639377410	1241142712092569600	0	0
1245401594834944001	1245401594834944001	0	0
1245401594834944001	1245405062370856966	0	0
1245401594834944001	1245412324820815873	0	0
1245401594834944001	1245412628027097089	0	0
1232382084406292480	1232382084406292480	0	0
1232382084406292480	1232383151802114049	0	0
1232382084406292480	1232392219002273792	0	0
1232391121738850305	1232391121738850305	1	0
1232391121738850305	1232623035032539136	0	0
1232391121738850305	1232631545619456000	0	0
1232391121738850305	1232630870877626369	0	0
1232391121738850305	1232631700485701633	0	0
1232391121738850305	1233055681097367552	0	0
1232391121738850305	1233067284761104385	0	0
1232391121738850305	1232393442992455694	0	0
1232391121738850305	1232397434849984519	0	0
1232391121738850305	1232395066687225861	0	0
1232391121738850305	1232644438683521024	0	0
1232391121738850305	1232666683954925568	0	0
1232391121738850305	1232600891267653633	0	0
1232391121738850305	1232442698327445505	0	0
1232391121738850305	1232769088163852292	0	0
1232391121738850305	1232604284258258944	0	0
1232391121738850305	1232751136526000128	0	0
1232391121738850305	1232393824212865026	0	0
1232391121738850305	1232411275067613185	0	0
1232391121738850305	1232428713482051586	0	0
1232391121738850305	1232429899534782464	0	0
1232391121738850305	1232550048573149184	0	0
1232391121738850305	1232514067354603522	0	0
1232391121738850305	1232523228234555392	0	0
1232391121738850305	1232551078081835009	0	0
1232391121738850305	1232552004238573568	0	0
1232391121738850305	1232561841815113728	1	0
1232391121738850305	1232562161492332544	0	0
1232391121738850305	1232616826342912002	0	0
1232391121738850305	1232631887933386758	0	0
1232391121738850305	1232651675057389568	0	0
1232391121738850305	1232661400729853953	0	0
1232391121738850305	1232666975425482757	0	0
1232391121738850305	1232668795275223041	0	0
1232391121738850305	1232703271070044161	0	0
1232391121738850305	1232745005623709699	0	0
1232391121738850305	1232749430006259712	0	0
1232391121738850305	1232750362181931009	0	0
1232391121738850305	1232750486828277760	0	0
1232391121738850305	1232750680470933504	0	0
1232391121738850305	1232751195648819201	0	0
1232391121738850305	1232751326628655104	0	0
1232391121738850305	1232757021138702342	0	0
1232391121738850305	1232765671957766145	0	0
1232391121738850305	1232769221928550400	0	0
1232391121738850305	1232769714365124609	0	0
1232391121738850305	1232393116847570945	0	0
1232391121738850305	1232422049903194118	0	0
1232391121738850305	1232444022561464320	0	0
1232391121738850305	1232580633202974721	0	0
1232391121738850305	1232680634268647425	0	0
1232391121738850305	1232761088669863940	0	0
1232391121738850305	1232759484495384576	0	0
1232391121738850305	1232760185380384769	0	0
1232391121738850305	1232759685733896195	0	0
1232391121738850305	1232759938059055104	0	0
1232391121738850305	1232760199297085440	0	0
1232391121738850305	1232760566084755456	0	0
1232391121738850305	1232760919026999296	0	1
1232391121738850305	1232761654489776130	0	0
1232391121738850305	1232761999727251458	0	0
1232391121738850305	1232761910224924675	0	0
1232391121738850305	1232761442350370816	0	0
1232391121738850305	1232761916113727488	0	0
1232391121738850305	1232762023060156416	0	0
1232391121738850305	1232762182380720128	0	0
1232391121738850305	1232762326832406529	0	0
1232391121738850305	1232778437271658496	0	0
1232391121738850305	1232763289056227331	0	0
1232391121738850305	1232760599270035463	0	0
1232391121738850305	1232761106080452609	1	1
1232391121738850305	1232761985974120449	0	0
1232391121738850305	1232762159345610757	0	0
1232391121738850305	1232762383791263744	0	0
1232391121738850305	1232762701505585153	0	0
1232391121738850305	1232774039594295299	0	0
1232391121738850305	1232776810062065664	0	0
1232391121738850305	1232777488159461376	0	0
1232391121738850305	1232777970529587204	0	0
1232391121738850305	1232778141179023360	0	0
1232391121738850305	1232778296208826368	0	0
1232391121738850305	1232777377131962368	0	0
1232391121738850305	1232690383580209154	0	0
