tweetID	label	has_reply	sarcasm	Contains_Hate	number_of_replies	sarcasm_mean	hate_mean
1224251889778335744	FALSE	1	0	0	63	0	0.01587301587
1224307923079385088	FALSE	1	0	0	3	0	0
1226185563440590848	FALSE	1	0	0	3	0	0
1226529065709993984	FALSE	1	0	0	1	0	0
1239211579381596162	FALSE	1	0	0	2	0	0
1239649996783398915	FALSE	1	0	0	19	0	0
1240584665414721537	FALSE	1	0	0	2	0	0
1254911037675110400	FALSE	1	0	0	31	0.1935483871	0.03225806452
1238970457153507329	FALSE	1	0	0	2	0	0
1238971272257830914	FALSE	1	0	0	11	0.1818181818	0.09090909091
1243618458417467394	TRUE	1	0	0	4	0.25	0
1242937823524802562	TRUE	1	0	0	1	0	0
1241402645589393408	FALSE	1	0	0	14	0.07142857143	0.07142857143
1242543980748976132	FALSE	1	0	0	21	0	0
1232054164676431872	FALSE	1	0	0	7	0	0
1239689868227366912	TRUE	1	0	0	4	0	0
1241868362461970434	TRUE	1	0	0	34	0.08823529412	0.02941176471
1242107558879539202	TRUE	1	0	0	9	0	0
1242156317642498049	TRUE	1	0	0	4	0	0
1242534837396934661	FALSE	1	0	0	5	0	0
1242592315912474626	TRUE	1	0	0	11	0	0
1242620682678276101	TRUE	1	0	0	4	0.25	0
1245045268355170305	TRUE	1	0	0	2	0	0
1237853131733487618	FALSE	1	0	0	4	0	0
1238217232293015552	TRUE	1	0	0	6	0.1666666667	0
1238586298266509313	FALSE	1	0	0	1	0	0
1238906745122103297	FALSE	1	0	0	5	0	0
1238971833380212738	FALSE	1	0	0	2	0	0
1239099892955480065	FALSE	1	0	0	4	0	0
1239319731120812034	FALSE	1	0	0	14	0.2142857143	0
1250719487646720002	FALSE	1	0	0	3	0	0
1250169426273619968	FALSE	1	0	0	2	0	0
1247623865322389505	TRUE	1	0	0	2	0	0
1245475092760604674	FALSE	1	0	0	5	0	0
1247618291507564550	FALSE	1	0	0	2	0	0
1249055441633660928	FALSE	1	0	0	16	0.125	0
1253065791542398977	TRUE	1	0	0	2	0	0
1247624071506006018	TRUE	1	0	0	2	0	0
1247932521305845761	FALSE	1	0	0	1	0	0
1252223365185769474	FALSE	1	1	0	4	0.5	0.25
1252035514343067648	TRUE	1	0	0	2	0.5	0
1223574555412877312	FALSE	1	0	0	1	0	0
1246408796840300545	FALSE	1	0	0	136	0.25	0.03676470588
1246182194537693187	FALSE	1	0	0	90	0.1888888889	0.03333333333
1246348935586820096	FALSE	1	0	0	2	0	0
1246478762058944516	FALSE	1	0	0	4	0	0
1246781536596353024	TRUE	1	0	0	1	0	0
1248005213824225281	TRUE	1	0	0	2	0	0
1251627885628141569	TRUE	1	0	0	1	0	0
1245451835244249091	FALSE	1	1	0	5	0	0
1249116067928190976	TRUE	1	0	0	2	0	0
1249107705819729921	TRUE	1	0	0	13	0.3076923077	0.3076923077
1249107828251529227	TRUE	1	0	0	31	0.03225806452	0.03225806452
1249107870660034561	TRUE	1	0	0	2	0	0
1249108012838551552	TRUE	1	0	0	3	0	0
1248681124680937472	FALSE	1	0	0	27	0.2962962963	0.1481481481
1249100589633384450	FALSE	1	0	0	8	0.5	0
1249818225375920130	TRUE	1	0	0	2	0	0
1254120506162327552	TRUE	1	0	0	2	0	0
1254539659180417024	TRUE	1	0	0	3	0	0
1255632453248696332	FALSE	1	0	0	9	0	0
1248747462833012736	FALSE	1	1	0	2	0	0
1252655546735484930	FALSE	1	1	0	4	0.75	0.5
1254542799845949447	FALSE	1	0	0	45	0.04444444444	0
1254128835890733056	FALSE	1	0	0	4	0.25	0
1255482694298996737	TRUE	1	0	0	2	0	0
1252591223740739587	FALSE	1	0	0	19	0	0.1578947368
1245824590934413315	FALSE	1	0	0	2	0	0
1245839559663013893	FALSE	1	0	0	1	0	0
1245850455986417664	FALSE	1	0	0	4	0	0
1245766707240722434	TRUE	1	0	0	7	0	0.1428571429
1245816891752493061	TRUE	1	0	0	4	0	0
1247161124237094914	TRUE	1	0	0	3	0	0
1237451529688436746	FALSE	1	0	0	8	0	0
1237847357317771268	FALSE	1	0	0	3	0	0
1237728526440312835	FALSE	1	0	0	6	0	0
1236971227773841413	FALSE	1	0	0	27	0.03703703704	0.03703703704
1237027758229852165	FALSE	1	0	0	25	0.04	0
1237127741516009472	FALSE	1	0	0	44	0.06818181818	0.09090909091
1237488831512875010	FALSE	1	0	0	1	0	0
1238439287710003200	FALSE	1	0	0	2	0.5	0
1236590699744759809	TRUE	1	0	0	5	0.2	0
1236644956078555138	TRUE	1	0	0	2	0	0
1226592625865547776	TRUE	1	0	0	5	0	0
1223993362107244546	TRUE	1	0	0	12	0.08333333333	0
1224648306250387457	TRUE	1	0	0	9	0	0
1223963467213950977	TRUE	1	0	0	3	0	0
1224077761578438656	TRUE	1	0	0	2	0	0
1224291852121264129	TRUE	1	0	0	2	0	0
1221719496068681728	TRUE	1	0	0	2	0	0
1221744305347481601	TRUE	1	0	0	1	0	0
1221795088529076224	TRUE	1	0	0	8	0.25	0.125
1221817641385390080	TRUE	1	0	0	2	0	0
1221819261863301122	TRUE	1	0	0	3	0.3333333333	0.3333333333
1222074403032379393	TRUE	1	0	0	4	0.25	0
1223227039303507968	TRUE	1	0	0	27	0.1481481481	0.2222222222
1223304826508976129	TRUE	1	0	0	2	0.5	0
1223582814232305665	TRUE	1	0	0	13	0	0.07692307692
1223660614612062209	TRUE	1	0	0	6	0	0
1223886032388722694	TRUE	1	0	0	12	0	0.08333333333
1223886741779767297	TRUE	1	0	0	2	0	0.5
1223893869793890304	TRUE	1	0	0	3	0	0
1223898717071323136	TRUE	1	0	0	17	0	0
1223934841957371905	TRUE	1	0	0	19	0	0.05263157895
1223976555510214657	TRUE	1	0	0	2	0	0
1223995935786704897	TRUE	1	0	0	2	0	0
1224035317415645184	TRUE	1	0	0	1	0	0
1224036809509888006	TRUE	1	0	0	25	0.08	0.08
1224050454247723008	TRUE	1	0	0	2	0	0
1224054187673247745	TRUE	1	0	0	35	0.02857142857	0
1224223163229274112	TRUE	1	0	0	23	0.08695652174	0
1224250256356970498	TRUE	1	0	0	6	0.3333333333	0.1666666667
1224255030691336193	TRUE	1	0	0	2	0	0
1224281186689785856	TRUE	1	0	0	5	0.4	0.2
1224377008794296322	TRUE	1	0	0	46	0.0652173913	0.2608695652
1224645960548212738	TRUE	1	0	0	5	0	0
1224672506944139265	TRUE	1	0	0	3	0	0
1224676900293029888	TRUE	1	0	0	3	0	0
1224731831599321089	TRUE	1	0	0	6	0	0
1222899437191618560	TRUE	1	0	0	3	0.3333333333	0
1222985639773319169	TRUE	1	0	0	6	0	0
1225153339639377920	TRUE	1	0	0	10	0.2	0.1
1240641782985170947	TRUE	1	0	0	2	0	0
1240576033520320513	TRUE	1	0	0	2	0	0
1239679005479108608	TRUE	1	0	0	4	0	0
1235595259419267073	TRUE	1	0	0	2	0	0
1235623502385786881	TRUE	1	0	0	117	0	0
1236076513918926858	TRUE	1	0	0	14	0	0
1246933199986601987	TRUE	1	0	0	2	0	0
1253035854534184966	TRUE	1	0	0	3	0	0
1249763975878905859	TRUE	1	0	0	1	0	0
1250035236899037185	TRUE	1	0	0	1	0	0
1250163554113683458	TRUE	1	0	0	6	0	0
1250164123775705090	TRUE	1	0	0	20	0.4	0
1250191298935562241	TRUE	1	0	0	1	0	0
1250212506469117957	TRUE	1	0	0	2	0	0
1250340816725262339	TRUE	1	0	0	8	0	0
1250520328301838339	TRUE	1	0	0	3	0	0
1254530696540049409	TRUE	1	0	0	1	0	0
1254850856069070848	TRUE	1	0	0	2	0	0
1254470299250126849	TRUE	1	0	0	2	0	0
1255829628507361280	TRUE	1	0	0	2	0	0
1253755425062825988	TRUE	1	1	0	2	0.5	0
1253791289994248195	TRUE	1	0	0	1	0	1
1254498481856827392	TRUE	1	0	0	2	0	0
1253763961872363520	TRUE	1	0	0	27	0	0
1252723927639564293	TRUE	1	0	0	80	0	0
1252717202660261889	TRUE	1	0	0	3	0	0
1253055051628773378	TRUE	1	0	0	12	0	0
1253055545038245888	TRUE	1	0	0	2	0	0
1252646074721894403	TRUE	1	0	0	123	0	0.008130081301
1252683521916915713	TRUE	1	0	0	5	0	0
1253043190644563969	TRUE	1	0	0	2	0	0
1253051066100396036	TRUE	1	0	0	8	0	0
1253407201026244608	TRUE	1	0	0	2	0	0
1252682489480523781	TRUE	1	0	0	14	0	0
1253413728004927488	TRUE	1	0	0	2	0	0
1252631185026617345	TRUE	1	0	0	31	0	0
1252673334464086017	TRUE	1	0	0	10	0	0
1252694593197559808	TRUE	1	0	0	11	0	0
1252696579129171969	TRUE	1	0	0	4	0	0
1252718689247428612	TRUE	1	0	0	4	0	0
1252772521121849345	TRUE	1	0	0	13	0	0
1252933491957936128	TRUE	1	0	0	6	0	0
1253010478885826562	TRUE	1	0	0	3	0	0
1253029144964861955	TRUE	1	0	0	3	0	0
1253060902095663104	TRUE	1	0	0	2	0	0
1253068530246967300	TRUE	1	0	0	26	0	0
1253074278616088577	TRUE	1	0	0	6	0	0
1253088693285466112	TRUE	1	0	0	18	0.1111111111	0
1253220929041240065	TRUE	1	0	0	1	0	0
1253284965351112705	TRUE	1	0	0	1	0	0
1253285892124553218	TRUE	1	0	0	3	0	0
1253394953042120705	TRUE	1	0	0	3	0	0
1253396669015654400	TRUE	1	0	0	2	0	0
1253760704752103425	TRUE	1	0	0	1	0	0
1253809445701853184	TRUE	1	0	0	3	0	0
1253819844727799812	TRUE	1	0	0	2	0	0
1254119353148149760	TRUE	1	0	0	1	0	0
1254178092366606339	TRUE	1	0	0	4	0	0
1253786289272479744	TRUE	1	0	0	4	0.5	0.25
1253597649997107201	TRUE	1	1	0	3	0.6666666667	0
1253694048436654081	TRUE	1	0	0	7	0	0
1253820241597075456	TRUE	1	0	0	6	0.5	0
1253608887527206912	TRUE	1	1	0	4	0.25	0
1253799851059556353	TRUE	1	0	0	1	0	0
1246580315855949827	TRUE	1	0	0	4	0	0
1252699606301003776	TRUE	1	0	0	10	0.1	0
1246086887099506688	TRUE	1	0	0	2	0	0
1248967573917577219	TRUE	1	0	0	43	0.04651162791	0.02325581395
1249014112715227136	TRUE	1	0	0	4	0.25	0.25
1251586753246494721	TRUE	1	0	0	2	0	0
1252192224122671104	TRUE	1	0	0	3	0	0
1252224709678202881	TRUE	1	0	0	5	0	0
1253036192209256448	TRUE	1	0	0	4	0.25	0
1252204390682951683	TRUE	1	0	0	3	0	0
1252431961659850752	TRUE	1	0	0	3	0	0
1252726305000509441	TRUE	1	0	0	23	0.1739130435	0.04347826087
1252564320854081536	TRUE	1	0	0	2	0	0
1252886412891996160	TRUE	1	0	0	82	0.1707317073	0.06097560976
1253019757181313024	TRUE	1	0	0	2	0	0
1251621477285335040	TRUE	1	0	0	90	0	0
1251593413515976710	TRUE	1	0	0	4	0	0
1251645705145516032	TRUE	1	0	0	5	0	0
1251693595482034176	TRUE	1	0	0	9	0	0
1251767966049480704	TRUE	1	0	0	3	0	0
1251873638179057664	TRUE	1	0	0	8	0.125	0
1251996674035253249	TRUE	1	0	0	16	0	0
1252125288537956354	TRUE	1	0	0	5	0	0
1252373135388602369	TRUE	1	0	0	6	0	0
1252678911294570496	TRUE	1	0	0	6	0	0
1247980605641555968	TRUE	1	0	0	3	0	0
1248376159038926858	TRUE	1	0	0	6	0	0
1248392891598131200	TRUE	1	0	0	19	0	0
1251971791603580930	TRUE	1	0	0	2	0	0
1248020518768435200	TRUE	1	0	0	15	0.2666666667	0.06666666667
1254181474892492801	TRUE	1	0	0	9	0	0
1247903295387009030	TRUE	1	0	0	7	0	0
1246917694059921410	TRUE	1	0	0	4	0	0
1249089365390905346	TRUE	1	0	0	4	0.25	0.25
1249162594780315650	TRUE	1	1	1	2	0.5	0.5
1251253909861158914	TRUE	1	0	0	1	0	0
1249369710027837441	TRUE	1	0	0	3613	0.003321339607	0.002214226405
1251131912485298176	TRUE	1	0	0	11	0	0
1251229395915857924	TRUE	1	0	0	7	0	0
1251271181434523648	TRUE	1	0	0	13	0	0
1251281303405764611	TRUE	1	0	0	3	0	0
1251283169762041866	TRUE	1	0	0	36	0.1388888889	0.05555555556
1251654120513122305	TRUE	1	0	0	7	0	0
1251922549304365060	TRUE	1	0	0	3	0	0
1254493571568283648	TRUE	1	0	0	4	0	0
1243497742594453505	TRUE	1	0	0	26	0.1153846154	0.1153846154
1243498872158269440	TRUE	1	0	0	33	0.06060606061	0.0303030303
1243497717852241920	TRUE	1	0	0	3	0	0
1243500171301990401	TRUE	1	0	0	5	0.2	0
1243501050834964481	TRUE	1	0	0	1	0	0
1243501434903109632	TRUE	1	0	0	2	0	0.5
1243509862081933313	TRUE	1	0	0	6	0	0
1243515672715497476	TRUE	1	0	0	5	0	0
1243617065279332355	TRUE	1	0	0	5	0	0
1243676637494800384	TRUE	1	0	0	1	0	0
1248717181963165699	TRUE	1	0	0	5	0	0
1248717184202878976	TRUE	1	0	0	7	0	0
1228291548053299201	TRUE	1	0	0	1	0	0
1246480397313196037	TRUE	1	0	0	2	0	0
1247152939506053120	TRUE	1	0	0	9	0	0
1248027285153886208	TRUE	1	0	0	4	0	0
1248348864131805189	TRUE	1	0	0	4	0	0
1248649441118052353	TRUE	1	0	0	3	0	0
1250440840054370306	TRUE	1	0	0	11	0	0
1251181999416541184	TRUE	1	0	0	3	0	0
1251623585707425793	TRUE	1	0	0	5	0	0
1234423749732073473	TRUE	1	0	0	2	0	0
1234994764371509250	TRUE	1	0	0	2	0	0
1240042792883228679	TRUE	1	0	0	2	0	0
1240042797626994688	TRUE	1	0	0	8	0	0
1240042800189751296	TRUE	1	0	0	2	0	0
1240042804044271622	TRUE	1	0	0	2	0	0
1251950305123749888	TRUE	1	0	0	4	0	0
1237076756806479872	TRUE	1	0	0	8	0	0
1237077137753927681	TRUE	1	0	0	2	0	0
1237077651308908546	TRUE	1	0	0	7	0	0
1223689823065661446	TRUE	1	0	0	7	0	0
1224024166963261440	TRUE	1	0	0	2	0	0
1224282632059359232	TRUE	1	0	0	3	0	0
1226072432630521862	TRUE	1	0	0	3	0	0
1234231687896293378	TRUE	1	0	0	9	0	0
1242153839693893635	TRUE	1	0	0	2	0	0
1243506213557538817	TRUE	1	0	0	2	0	0
1243869140189884416	TRUE	1	0	0	2	0	0
1243961866889510912	TRUE	1	0	0	6	0	0
1245023904814583808	TRUE	1	0	0	3	0	0
1246829954496696321	TRUE	1	0	0	2	0	0
1251856841166008320	TRUE	1	0	0	1	0	0
1251948651062218752	TRUE	1	0	0	1	0	0
1234365357189672960	TRUE	1	0	0	2	0	0
1236015023467769862	TRUE	1	0	0	3	0	0
1237065807441596416	TRUE	1	0	0	21	0	0
1238099462825918466	TRUE	1	0	0	19	0	0
1238399921398702080	TRUE	1	0	0	9	0	0
1238441334995812357	TRUE	1	0	0	2	0	0
1238841134765441025	TRUE	1	0	0	16	0.125	0
1226108105672577024	TRUE	1	0	0	2	0	0
1254424586390835201	TRUE	1	0	0	11	0.09090909091	0.09090909091
1253654798697738241	FALSE	1	0	0	125	0.048	0
1239653737171468290	TRUE	1	0	0	19	0.05263157895	0
1239662351646932992	TRUE	1	0	0	24	0.08333333333	0
1241832409722769408	TRUE	1	0	0	1	0	0
1246164956862701573	TRUE	1	0	0	10	0.1	0
1248724722352873473	FALSE	1	0	0	10	0	0
1250157307889098760	TRUE	1	0	0	7	0.2857142857	0
1238502052273291265	TRUE	1	0	0	5	0	0
1253754986196013057	TRUE	1	0	0	26	0.07692307692	0
1253766797213532168	TRUE	1	0	0	2	0	0
1246921888141639681	TRUE	1	0	0	104	0.08653846154	0.009615384615
1246922721910501377	TRUE	1	0	0	3	0	0
1246210389366407171	TRUE	1	0	0	2	0	0
1246216432981102597	TRUE	1	0	0	1	0	0
1237075973625044994	TRUE	1	0	0	7	0	0
1237076298012536833	TRUE	1	0	0	3	0	0
1237076520780398594	TRUE	1	0	0	2	0	0
1237076727127584768	TRUE	1	0	0	3	0	0
1237076819171594242	TRUE	1	0	0	6	0	0
1237077433419018240	TRUE	1	0	0	6	0	0
1237089787904917505	TRUE	1	0	0	7	0	0
1231580466228211712	TRUE	1	0	0	4	0	0
1231639441929838596	TRUE	1	0	0	2	0	0
1242009752613408769	TRUE	1	0	0	5	0	0
1242904389880360968	TRUE	1	0	0	15	0.06666666667	0
1243199364887203840	TRUE	1	0	0	2	0.5	0
1243230649303138305	TRUE	1	0	0	3	0.3333333333	0
1246186004031168512	TRUE	1	0	0	1	0	0
1246188514502418439	TRUE	1	0	0	1	0	0
1246202000087400450	TRUE	1	0	0	1	0	0
1246209216018251778	TRUE	1	0	0	11	0	0
1246215615330861056	TRUE	1	0	0	1	0	0
1246284136337326080	TRUE	1	0	0	2	0	0
1246544290760753153	TRUE	1	0	0	5	0	0
1246548767895171075	TRUE	1	0	0	8	0	0
1246889091851071488	TRUE	1	0	0	2	0	0
1246935650370191360	TRUE	1	0	0	5	0	0
1246937179504459778	FALSE	1	0	0	2	0	0
1247150405651435520	TRUE	1	0	0	3	0	0
1247150638796021761	TRUE	1	0	0	11	0	0
1247150687601000448	TRUE	1	0	0	13	0	0
1247151166238216194	TRUE	1	0	0	13	0	0
1247161029953347586	TRUE	1	0	0	2	0	0
1250049273191903236	TRUE	1	0	0	2	0.5	0
1250192106255237120	TRUE	1	0	0	2	0	0
1251099160775921665	TRUE	1	0	0	14	0.2142857143	0
1251285358806958080	TRUE	1	0	0	10	0	0
1251637495227396099	TRUE	1	0	0	10	0	0
1253090574682533888	TRUE	1	0	0	10	0.1	0
1235326476666499072	TRUE	1	1	0	5	0.6	0.2
1236366485926432775	TRUE	1	0	0	4	0	0
1252728474239975424	TRUE	1	0	0	5	0	0
1253307890129162241	TRUE	1	0	0	19	0	0
1247565864267898880	TRUE	1	0	0	3	0	0
1251596365718847488	TRUE	1	0	0	2	0	0
1253061086645018626	TRUE	1	0	0	3	0	0
1238463572302155776	TRUE	1	1	0	261	0.04980842912	0.1455938697
1244759778477432833	TRUE	1	1	0	213	0.2535211268	0.1971830986
1222506828694794240	TRUE	1	0	0	3	0	0
1238535807574646785	TRUE	1	0	0	1	0	0
1231606672256372737	TRUE	1	0	0	2	0	0
1232332725064998912	TRUE	1	0	0	2	0	0
1232349339307167746	TRUE	1	0	0	5	0	0
1233758143919902721	TRUE	1	0	0	2	0	0
1233811172207538176	TRUE	1	0	0	2	0	0
1231619738658320385	TRUE	1	0	0	7	0	0
1231688261363523584	TRUE	1	0	0	3	0	0
1226753518020808704	TRUE	1	0	0	8	0	0
1226753889212534784	TRUE	1	0	0	5	0	0
1228944252983533569	TRUE	1	0	0	1	0	0
1231605548019265537	TRUE	1	0	0	2	0.5	0
1231605650863644673	TRUE	1	0	0	1	0	0
1236168272975978496	TRUE	1	0	0	22	0	0
1229011698813677570	TRUE	1	0	0	2	0	0
1229022583720480769	TRUE	1	0	0	55	0	0
1229022979918573568	TRUE	1	0	0	6	0	0
1229026625620205568	TRUE	1	0	0	45	0	0
1230572784495087616	TRUE	1	0	0	30	0	0
1231680172748951552	TRUE	1	0	0	3	0	0
1231907174110126080	TRUE	1	0	0	85	0.05882352941	0.07058823529
1231453171106615296	TRUE	1	0	0	15	0.06666666667	0.06666666667
1233489132111921155	TRUE	1	0	0	34	0	0
1234203300754546694	TRUE	1	0	0	1	0	0
1236388799011328001	TRUE	1	0	0	67	0.01492537313	0
1236639125991809024	TRUE	1	0	0	59	0.03389830508	0
1231919260596830210	TRUE	1	0	0	3	0	0
1232594123623993344	TRUE	1	0	0	2	0	0
1232601713430925313	TRUE	1	0	0	127	0	0
1232624385669914624	TRUE	1	0	0	3	0	0
1233261944246874112	TRUE	1	0	0	3	0	0
1233283870356844544	TRUE	1	0	0	43	0	0
1232202138719334400	TRUE	1	0	0	8	0	0
1232280173757784064	TRUE	1	0	0	2	0	0
1231606329313198083	TRUE	1	0	0	1	0	0
1234536213719212032	TRUE	1	0	0	20	0.1	0
1234575288132087808	TRUE	1	0	0	3	0	0
1234921492036640776	TRUE	1	0	0	2	0	0
1235222405230006272	TRUE	1	0	0	26	0	0
1235306053635579906	TRUE	1	0	0	2	0	0
1243961886443311104	FALSE	1	0	0	178	0.1123595506	0.1011235955
1244042705761697794	TRUE	1	0	0	15	0	0
1221867233640636417	TRUE	1	0	0	2	0	0
1232014788684926977	FALSE	1	0	0	4	0	0
1232055522012078085	TRUE	1	0	0	2	0	0
1223706270018035714	TRUE	1	0	0	3	0	0
1223921399879884800	TRUE	1	0	0	5	0	0
1226753207600320512	TRUE	1	0	0	3	0	0
1227246831563919360	TRUE	1	0	0	64	0.03125	0
1227522169971859456	TRUE	1	0	0	6	0.1666666667	0
1227525709725360129	TRUE	1	0	0	3	0	0
1231267785734524928	TRUE	1	0	0	4	0.25	0
1231543974621536257	TRUE	1	0	0	9	0	0
1231606360476913672	TRUE	1	0	0	1	0	0
1231608232176693248	TRUE	1	0	0	3	0.3333333333	0
1231608606023393280	TRUE	1	0	0	1	0	0
1231609703442079745	TRUE	1	0	0	21	0.09523809524	0
1231612384713859072	TRUE	1	0	0	2	0	0
1231613452571041793	TRUE	1	0	0	2	0	0
1231615075305345025	TRUE	1	0	0	3	0	0
1231619849979383809	TRUE	1	0	0	14	0	0
1231631052826869760	TRUE	1	0	0	4	0	0
1231640007410143233	TRUE	1	0	0	40	0.05	0.05
1231674327432617985	TRUE	1	0	0	2	0	0
1232775733380046848	TRUE	1	0	0	30	0	0
1233765231723208705	TRUE	1	0	0	2	0	0
1229361132785238016	TRUE	1	0	0	2	0	0
1232913888104079361	TRUE	1	0	0	1	0	0
1234523802798903298	TRUE	1	0	0	5	0	0
1234506452984901633	TRUE	1	0	0	2	0	0
1234750274503311361	TRUE	1	0	0	3	0	0
1234929385771323393	TRUE	1	0	0	7	0	0
1235206555571757058	TRUE	1	0	0	5	0	0
1236007814969143299	TRUE	1	0	0	2	0	0
1237277703155388416	TRUE	1	0	0	568	0.02288732394	0.005281690141
1232009523621244940	FALSE	1	0	0	15	0.1333333333	0
1232011335552159744	FALSE	1	0	0	2	0	0
1232011892882845697	FALSE	1	0	0	14	0.1428571429	0
1240767688210878464	TRUE	1	0	0	2	0	0
1244398935529205762	TRUE	1	0	0	26	0	0.07692307692
1227844738901889024	TRUE	1	0	0	1	0	0
1232036993623896064	FALSE	1	0	0	5	0.2	0
1226400594413441024	FALSE	1	0	0	2	0	0
1224052236961091585	TRUE	1	0	0	3	0	0
1225713091524079617	TRUE	1	0	0	4	0	0
1227612145921253377	TRUE	1	0	0	6	0	0
1227819192839221248	TRUE	1	0	0	4	0	0.25
1228806206791307266	TRUE	1	0	0	2	0	0
1233860984298778624	TRUE	1	0	0	10	0	0
1240782340340756481	TRUE	1	0	0	3	0	0
1240898369725358080	TRUE	1	0	0	4	0	0
1240902862391083008	TRUE	1	0	0	2	0	0
1241054621503819783	TRUE	1	0	0	2	0	0
1242088712642707456	TRUE	1	0	0	1	0	0
1242175019431669760	TRUE	1	0	0	13	0	0
1244383852799426562	TRUE	1	0	0	2	0	0
1245778703684112397	TRUE	1	0	0	3	0	0
1245786672140296193	TRUE	1	0	0	2	0	0
1245795291531534338	TRUE	1	0	0	2	0	0
1247869697724465152	TRUE	1	0	0	7	0	0
1250529330163257345	TRUE	1	0	0	6	0	0
1229706229322256384	TRUE	1	0	0	2	0	0
1232957629581975552	TRUE	1	0	0	2	0	0
1235331713825411077	TRUE	1	0	0	3	0	0
1222245592702816257	FALSE	1	0	0	5	0	0
1227589395840106506	FALSE	1	0	0	2	0	0
1232007643633508356	FALSE	1	0	0	6	0	0.1666666667
1232010094923177989	FALSE	1	0	0	10	0.2	0
1232011202122915840	FALSE	1	0	0	5	0	0
1232021353911529472	FALSE	1	0	0	43	0	0
1232021828174045184	FALSE	1	0	0	2	0	0
1232022464127029248	FALSE	1	0	0	2	0	0
1232057208936030209	FALSE	1	0	0	98	0.112244898	0.1326530612
1232057843244814336	FALSE	1	0	0	254	0.05511811024	0.03149606299
1232061669125304320	FALSE	1	0	0	1	0	0
1232076910357893120	FALSE	1	0	0	3	0	0
1232081454588362752	FALSE	1	0	0	1	0	0
1232083016807337985	FALSE	1	0	0	2	0	0
1232083629506998274	FALSE	1	0	0	76	0.01315789474	0
1232786603048828928	FALSE	1	0	0	102	0.04901960784	0.009803921569
1241111475030306822	FALSE	1	0	0	3	0	0
1248001421393506305	FALSE	1	0	0	2	0.5	0
1249840446123266054	FALSE	1	0	0	16	0	0
1240238562353741827	TRUE	1	0	0	2	0	0.5
1241663565465092096	TRUE	1	0	0	1	0	0
1241141762221015040	TRUE	1	0	0	42	0.02380952381	0.04761904762
1237084859211960321	TRUE	1	0	0	3	0	0
1237087637422452742	TRUE	1	0	0	4	0	0
1248621917621219330	TRUE	1	0	0	34	0	0.02941176471
1238387718440304640	TRUE	1	0	0	2	0	0
1233775692296458240	TRUE	1	0	0	2	0	0
1246497905315381250	TRUE	1	0	0	2	0	0
1244217739545280513	TRUE	1	0	0	2	0	0
1247979645531754499	TRUE	1	0	0	1	0	0
1248627928977436672	TRUE	1	0	0	2	0	0
1250098978139627530	TRUE	1	0	0	9	0	0
1250695156900208640	TRUE	1	0	0	2	0	0
1233771376881930241	TRUE	1	0	0	2	0	0
1255268380090806272	TRUE	1	0	0	18	0	0
1238553535601655809	TRUE	1	0	0	26	0	0
1251840282770931714	TRUE	1	0	0	6	0	0
1252236345222676480	TRUE	1	0	0	303	0.02640264026	0.01650165017
1252239082568265734	TRUE	1	0	0	1	0	0
1252252734327336965	TRUE	1	0	0	3	0	0
1242179559946178561	TRUE	1	0	0	3	0	0
1242230212965945345	TRUE	1	0	0	3	0	0
1242399529732837376	TRUE	1	0	0	8	0	0
1246563807125745671	TRUE	1	0	0	8	0	0
1254848223426023425	TRUE	1	0	0	13	0	0
1254878943481659401	TRUE	1	0	0	301	0.04651162791	0.006644518272
1254880165202735104	TRUE	1	0	0	1	0	0
1254888683616043012	TRUE	1	0	0	1	0	0
1251108587146969089	TRUE	1	0	0	2	0	0
1251458507498545155	TRUE	1	0	0	5	0.6	0
1233823709783187457	TRUE	1	0	0	3	0	0
1239639379271876608	TRUE	1	0	0	5	0	0
1240042861464354824	TRUE	1	1	0	2	0	0
1240293892198748161	TRUE	1	0	0	5	0	0
1240319232858095616	TRUE	1	0	0	17	0.05882352941	0
1241022391343558656	TRUE	1	0	0	4	0	0
1241095013083353088	TRUE	1	0	0	2	0	0
1242517138491015169	TRUE	1	0	0	21	0.04761904762	0
1242934810441658371	TRUE	1	0	0	8	0	0
1243913006628638720	TRUE	1	0	0	62	0	0
1248662024365760513	TRUE	1	0	0	5	0	0
1248718068643172352	TRUE	1	0	0	2	0	0
1248826918176280576	TRUE	1	0	0	2	0	0
1249622096801681408	TRUE	1	0	0	7	0.1428571429	0.1428571429
1251165086598795264	TRUE	1	0	0	22	0.04545454545	0.04545454545
1252888147794558977	TRUE	1	0	0	2	0	0
1253085611277324293	FALSE	1	0	0	76	0.01315789474	0.01315789474
1254829840328507392	TRUE	1	0	0	5	0	0
1254881746220453891	TRUE	1	0	0	12	0	0
1254888493723127810	TRUE	1	0	0	2	0	0
1232370403110195201	FALSE	1	0	0	6	0.1666666667	0
1235711713678368770	TRUE	1	0	0	1	0	0
1234185419115331584	FALSE	1	0	0	13	0.1538461538	0
1240884683715608579	TRUE	1	0	0	6	0.3333333333	0.1666666667
1242798390234112000	TRUE	1	0	0	2	0	0
1242929537291358209	TRUE	1	0	0	1	0	0
1243583561476775937	TRUE	1	0	0	5	0	0
1243607636999880704	TRUE	1	0	0	2	0	0
1243636488891498496	TRUE	1	0	0	10	0	0
1245600290541166592	TRUE	1	0	0	2	0	0
1246353410875686912	TRUE	1	0	0	17	0.05882352941	0.05882352941
